-0.056274	0.035522	-0.990479	0.382797	-0.725325	0.428325
-0.056763	0.044678	-0.979736	0.023910	0.119555	0.196544
-0.055542	0.040527	-0.987427	-0.499466	-0.172041	0.099345
-0.062744	0.037964	-0.991333	-0.693863	0.456011	-0.461415
-0.064331	0.059082	-0.988037	0.764114	0.605547	-1.306294
-0.060181	0.037964	-0.983276	-0.058334	-0.658033	-0.700673
-0.059326	0.039307	-1.009399	0.113632	-1.256178	0.869456
-0.058594	0.058228	-0.976318	-0.230301	-0.044935	-1.096944
-0.058472	0.036133	-0.987915	0.091202	-2.430037	1.116191
-0.056030	0.049194	-0.972290	-0.372360	0.702745	-0.117482
-0.056030	0.047974	-1.001709	0.726730	0.426104	-0.491323
-0.062622	0.047974	-0.988159	-0.222824	-0.426252	0.009623
-0.058350	0.057739	-0.979004	0.681869	-0.381392	-0.311879
-0.057373	0.053101	-0.989990	0.771591	0.433580	0.136729
-0.056396	0.046021	-0.998779	-0.619095	0.426104	-0.453939
-0.057373	0.053223	-0.997437	0.188400	-0.553358	-0.124959
-0.056641	0.047363	-0.986084	0.016434	-0.127180	0.181590
-0.060425	0.063599	-0.995850	0.808975	0.725176	0.727397
-0.063843	0.053955	-0.992188	1.549179	0.141985	-0.850209
-0.053345	0.045410	-0.980103	1.623947	0.799944	-0.678243
-0.059937	0.053589	-1.005005	0.517380	0.246660	-1.538075
-0.052490	0.056519	-0.955078	0.479996	-0.037458	-0.252065
-0.060791	0.039795	-0.989136	0.016434	1.450426	-0.528707
-0.060913	0.055298	-0.983643	0.958511	-0.209425	-1.620320
-0.054688	0.047729	-1.000000	2.266952	-2.287977	-0.326833
-0.058105	0.057007	-0.971069	0.741684	0.059740	1.265727
-0.060181	0.041992	-0.971313	1.623947	-0.590742	0.151683
-0.059814	0.032837	-1.001099	2.551071	-1.742170	2.476970
-0.063843	0.042114	-0.996216	0.794021	0.470964	-0.154866
-0.058228	0.035156	-0.974854	1.616470	0.381243	1.250773
-0.063354	0.025635	-0.972534	3.949234	-1.203840	2.215281
-0.080444	0.053223	-0.970215	6.700699	-4.912336	5.961162
-0.080200	0.019653	-0.964355	9.609177	-6.624525	9.026652
-0.075806	0.020630	-0.979614	8.726913	-4.762800	11.045390
-0.076538	0.021729	-0.988037	10.005447	-3.566511	13.781901
-0.083740	0.001587	-1.015625	8.323166	-2.071150	14.679118
-0.088989	-0.049194	-1.017578	9.399826	-2.878645	18.424998
-0.096558	-0.024902	-0.977783	5.953018	-0.358961	19.860545
-0.086914	-0.060303	-1.003296	4.465134	1.891558	25.281230
-0.062866	-0.048340	-1.036377	7.971756	-0.987013	25.572825
-0.083862	-0.058838	-1.024902	5.713760	6.026232	29.430858
-0.096191	-0.092163	-1.047485	3.844559	11.484301	26.806498
-0.083984	-0.101562	-1.010376	5.175430	13.510515	27.165385
-0.090210	-0.077759	-0.990234	3.478195	14.213335	25.296184
-0.062744	-0.107422	-0.964600	6.468918	16.934893	22.253123
-0.033447	-0.121460	-0.996338	4.068863	16.785357	21.340953
-0.011353	-0.117065	-0.999390	5.018417	16.516191	22.656871
-0.014160	-0.170410	-0.977173	5.870773	17.361071	22.051249
0.005859	-0.127197	-0.955200	3.014633	19.020922	18.395091
0.037842	-0.226196	-0.949219	5.556747	19.746172	11.591197
0.052124	-0.226318	-0.979126	2.379104	19.566729	11.224833
0.092651	-0.183716	-0.946045	0.592148	23.357470	6.955577
0.106079	-0.227295	-0.968994	6.110031	21.787340	1.250773
0.131348	-0.223389	-0.933716	-3.983658	25.735094	2.237712
0.162476	-0.233398	-0.935669	-0.477036	23.671495	-4.753102
0.195801	-0.246216	-0.910889	-2.817276	26.086504	-6.816701
0.228027	-0.178589	-0.925049	-1.718186	24.636003	-12.125234
0.275146	-0.150269	-0.839355	0.726730	23.230364	-12.192525
0.299194	-0.142944	-0.897827	-0.708817	21.585466	-17.209462
0.338379	-0.116211	-0.869507	0.046341	20.635912	-16.207570
0.359619	-0.119141	-0.820435	-5.591171	24.979937	-18.129109
