-1.091919	0.029785	-0.054443	0.052708	-0.397974	0.185810
-1.091919	0.026733	-0.052124	0.112522	-0.009181	0.327869
-1.092041	0.028076	-0.057129	0.217198	-0.427882	0.522266
-1.093506	0.027466	-0.051636	0.381688	-0.368067	-0.075879
-1.094360	0.029907	-0.053101	0.149907	-0.106379	-0.300183
-1.095215	0.029419	-0.055298	-0.007106	-0.450312	0.275531
-1.093750	0.027344	-0.055054	0.000370	0.013250	0.507312
-1.092163	0.030029	-0.055542	0.179814	-0.016657	-0.120739
-1.092285	0.029663	-0.056030	-0.253841	1.501134	0.402637
-1.092041	0.026489	-0.056885	-0.575344	0.626348	0.387684
-1.092773	0.026367	-0.061768	-1.016475	-0.457789	0.365253
-1.095825	0.028931	-0.056763	-0.328609	-0.442835	0.178333
-1.091919	0.027588	-0.053955	0.164860	-0.839106	0.215717
-1.123047	0.028931	-0.052490	0.037754	-0.300776	0.170856
-1.091309	0.030518	-0.056030	0.097569	-1.108271	0.312915
-1.095093	0.028076	-0.053589	-0.194027	-0.009181	0.395160
-1.092163	0.027710	-0.055420	0.112522	-0.614802	0.200763
-1.092163	0.026978	-0.055420	0.097569	0.020727	0.185810
-1.092407	0.029785	-0.055298	0.142430	-0.113856	0.170856
-1.094360	0.028442	-0.054077	-0.119259	-0.091425	0.163379
-1.092041	0.028931	-0.052734	0.172337	0.461858	0.312915
-1.089355	0.029175	-0.053467	-0.059444	0.080541	-0.023541
-1.093994	0.028809	-0.056152	0.090092	-0.203578	0.111042
-1.092773	0.027954	-0.056274	0.030278	-0.076472	-0.045971
-1.092163	0.028687	-0.053467	0.277012	0.132879	0.238147
-1.092163	0.027588	-0.053223	0.097569	0.095495	0.185810
-1.093384	0.028198	-0.057007	0.060185	-0.255915	0.260578
-1.091797	0.027222	-0.056396	0.105046	-0.450312	0.238147
-1.093750	0.028198	-0.054321	-0.171596	0.603918	0.656849
-1.095093	0.029663	-0.052734	0.127476	0.521673	0.440021
-1.091064	0.028320	-0.048828	-0.029537	0.731023	0.484882
