-0.084595	-0.035645	-0.986816	-0.184404	-0.147167	0.023023
-0.084717	-0.034668	-0.987549	0.144576	0.174336	-0.059222
-0.084351	-0.032593	-0.984985	0.054854	-0.072399	-0.081653
-0.083740	-0.033447	-0.987549	0.009993	0.196766	-0.238665
-0.089233	-0.030273	-0.986206	0.256728	0.338826	-0.081653
-0.085938	-0.033569	-0.983643	0.152053	-0.079875	0.023023
-0.085571	-0.034546	-0.983887	-0.094682	0.219197	-0.081653
-0.082520	-0.033081	-0.985718	-0.102159	-0.124736	0.105268
-0.085815	-0.033813	-0.989014	-0.132066	-0.177074	0.045453
-0.087158	-0.031006	-0.993286	0.167006	-0.274272	-0.373248
-0.082886	-0.032715	-0.986938	0.092238	0.136952	0.180036
-0.087769	-0.033936	-0.989868	-0.311509	-0.012584	0.075360
-0.086060	-0.032959	-0.986084	0.249251	0.256581	0.052930
-0.086426	-0.034058	-0.988647	0.024947	-0.124736	0.000592
-0.083008	-0.032349	-0.990967	-0.259172	-0.042491	0.359479
-0.085327	-0.034424	-0.990234	0.122146	-0.035015	0.052930
-0.086304	-0.033203	-0.988525	0.181960	-0.042491	0.045453
-0.085327	-0.033813	-0.985840	-0.027391	0.249104	-0.156421
-0.085083	-0.034912	-0.988159	0.047377	-0.192028	0.344525
-0.086304	-0.034180	-0.991089	-0.176927	-0.453716	-0.036792
-0.085327	-0.034180	-0.985840	-0.236741	0.069661	0.142652
-0.082886	-0.032593	-0.992065	0.099715	-0.184551	-0.156421
-0.084595	-0.032227	-0.984375	0.234298	-0.005107	0.112744
-0.085938	-0.032715	-0.984009	-0.049821	0.249104	0.127698
-0.083618	-0.033569	-0.987915	0.069808	0.398640	0.008069
-0.086548	-0.034546	-0.989136	0.383834	0.144429	0.142652
-0.085938	-0.033936	-0.986694	0.069808	-0.012584	0.456678
-0.086304	-0.032471	-0.987549	0.301589	0.121998	-0.126513
-0.084961	-0.034302	-0.985718	0.092238	-0.154644	-0.036792
