-0.094360,0.038574,-0.991333,-0.603475,0.375394,0.350077
-0.099854,0.042358,-0.995361,-2.031545,-0.058260,-0.053670
-0.102783,0.043823,-0.989624,-0.095052,0.076322,-0.091054
-0.103271,0.046021,-0.993530,1.609660,0.375394,-1.384542
-0.095947,0.042847,-0.993042,2.207805,1.339902,-2.289235
-0.098633,0.039917,-0.997559,1.579753,1.197843,1.471598
-0.096313,0.040039,-0.992554,-0.020284,-0.020876,-0.345266
-0.096924,0.039307,-0.992432,-1.336202,-0.290041,-0.831258
-0.099365,0.035522,-0.992554,-0.401601,-0.252657,0.424845
-0.098511,0.045166,-0.991333,-1.994161,-0.185366,1.127665
-0.098755,0.044556,-0.990845,0.346080,0.166044,0.140727
-0.097656,0.040527,-0.992432,0.390941,0.861387,0.574382
-0.104858,0.043579,-0.993530,0.174113,0.143613,0.342601
-0.095581,0.044922,-0.991699,1.632091,1.339902,0.895884
-0.099121,0.041870,-0.994751,0.951701,-0.170413,0.110820
-0.096191,0.042114,-0.993530,2.686320,1.691312,0.193064
-0.104858,0.059326,-0.989868,2.312480,2.005338,-11.777303
-0.136963,0.022949,-0.992310,-0.326833,-1.740542,-6.274373
-0.117310,0.071655,-0.986572,0.577861,-1.568575,2.376292
-0.185425,0.110718,-0.998169,2.581645,4.734373,-2.782705
-0.095825,0.110229,-0.994019,1.026469,0.315580,14.608348
-0.122314,0.062256,-1.034668,-0.573567,9.190549,-8.764150
-0.110840,0.028687,-0.988037,-16.887959,-15.550204,3.609965
-0.154175,0.152222,-1.056641,-4.648427,-7.721987,2.226756
-0.044189,0.033691,-0.962036,12.802440,-6.735049,-3.567769
-0.143677,0.151978,-1.005005,4.263927,33.751859,-26.648671
0.041504,0.058472,-0.997925,3.710643,5.220365,7.782023
-0.145752,0.052002,-0.986938,1.063853,-2.039614,15.535472
-0.171143,-0.032104,-0.989136,2.865764,0.809049,16.529887
-0.074585,-0.033569,-0.993286,1.647044,-0.835848,-1.713521
-0.064209,0.072266,-0.971069,14.260417,8.390531,-6.476247
-0.057251,0.010498,-0.989380,0.839549,-2.503176,3.722117
-0.082275,0.046875,-0.990234,-3.040914,5.691404,4.290355
-0.024536,0.001465,-0.998169,-0.910024,-4.544344,5.210002
-0.104004,-0.037964,-1.003662,1.452647,-1.157351,7.849314
-0.079590,0.036133,-0.998047,1.340495,0.001554,1.150096
-0.028076,0.033813,-0.983154,5.534984,1.182889,-2.453725
-0.064209,0.000977,-0.995972,-0.558614,-4.716311,2.241709
-0.078125,-0.014282,-0.989136,-0.334310,0.225858,4.275401
-0.115356,0.011719,-0.986572,-1.553029,-4.342471,5.112803
-0.104614,0.006104,-0.989746,-0.850209,-1.344271,5.411876
-0.091431,0.023071,-0.993896,0.218974,1.848325,0.813639
-0.083374,0.000244,-0.991089,-0.536183,0.016508,1.725810
-0.104248,0.013672,-1.001831,-0.304402,0.128660,4.529612
-0.087158,0.012939,-0.992188,-1.470784,-1.291934,0.611766
-0.084595,0.012573,-0.988647,-0.401601,0.382871,2.323954
-0.061279,0.023926,-0.994385,-0.341786,-0.768557,2.824900
-0.097412,-0.004028,-0.986328,1.123668,0.360441,-6.842611
-0.100830,0.026733,-0.996338,0.144206,1.287565,-7.201497
-0.078247,0.037598,-0.979980,0.383464,-0.641451,-3.201406
-0.095703,0.028931,-0.986084,-0.461415,-2.891970,-3.807027
-0.090576,0.034546,-0.986450,1.183482,1.698789,-4.203298
-0.093262,-0.018555,-1.007446,1.340495,1.033353,4.828685
-0.084106,0.014526,-0.982544,1.684428,3.612852,1.486552
-0.093628,0.053467,-0.998413,0.884410,0.898771,0.656626
-0.078003,0.047241,-0.991821,-0.296926,-2.869540,2.279094
-0.083496,0.003540,-0.992310,1.497508,0.412778,2.391246
-0.114624,0.072144,-0.990601,-1.642751,-3.303195,2.189372
-0.109741,0.001831,-0.990479,1.587230,0.794096,4.125865
-0.074829,0.000977,-0.996338,-0.633382,-0.746127,-1.115377
-0.088623,0.001953,-0.993286,0.084392,1.010923,-2.192037
-0.080933,0.015259,-0.993774,-0.513753,-0.633975,-3.171499
-0.113770,-0.002197,-0.994873,0.533000,-0.065737,-4.337880
-0.101562,-0.010864,-0.991455,-0.304402,-3.056460,-2.932241
-0.088501,0.005859,-0.990112,0.682536,2.005338,-9.721181
-0.080811,0.021484,-0.992310,0.226451,-1.262026,-7.380941
-0.126343,0.024292,-0.989624,0.136729,0.816526,-5.937917
-0.097900,0.023682,-0.983887,-0.304402,-1.426516,3.310893
-0.074097,0.016479,-0.995605,-8.027944,0.816526,4.021189
-0.080200,0.006958,-0.993408,4.832164,1.534299,-7.657583
-0.107056,0.031250,-0.992920,7.277080,-1.321841,-7.717397
-0.080688,0.012207,-0.991455,-1.964253,1.751127,0.125773
-0.084961,-0.002319,-0.970703,-5.657796,2.289457,2.451060
-0.141968,0.030518,-0.966431,6.963054,-2.174197,-5.952871
-0.071289,-0.036377,-0.982544,-0.139913,-0.903140,2.570689
-0.101807,0.005493,-0.995728,2.506877,0.046415,1.538890
-0.067505,-0.019409,-0.963867,-7.661580,-8.679018,13.083079
-0.011597,0.028931,-0.989136,-4.940022,-2.966738,2.623027
-0.088623,0.046143,-0.996216,4.047099,2.910032,-2.117269
-0.119385,0.035889,-0.991821,1.362926,3.994169,3.198741
-0.158447,0.023804,-0.989380,5.781718,-2.204104,3.946421
-0.172729,-0.002930,-0.995605,-2.510060,-0.604067,4.589427
-0.259277,0.012085,-0.983643,1.990977,0.016508,3.034251
-0.030273,0.032715,-0.987671,2.768565,1.773557,-7.455709
-0.050171,0.037109,-0.986816,1.946116,-2.009707,5.075419
-0.109009,-0.011719,-0.980225,3.822795,-0.035830,-7.672536
-0.126465,0.018555,-0.998657,4.734965,-1.718112,1.523936
-0.128418,0.008545,-0.995728,1.729289,1.766080,1.823008
-0.095337,0.006470,-0.989136,1.856395,5.743742,-5.436971
-0.127808,-0.004028,-0.990601,-1.635274,0.188474,5.262339
-0.124634,0.011841,-0.992554,0.734874,1.556730,1.217387
-0.120361,0.007812,-0.992065,1.235820,1.758604,-4.248159
-0.108643,-0.001831,-0.991577,0.398417,0.786619,3.101542
-0.130127,0.001465,-0.991943,-0.042714,1.280088,1.105235
-0.092041,0.000122,-0.996460,1.362926,0.076322,-4.031331
-0.154175,0.014038,-0.992065,2.207805,0.652036,1.142619
-0.101318,-0.001587,-0.991699,0.667583,3.014707,-2.124746
-0.056519,-0.008667,-0.991455,-0.887593,-0.387240,1.426738
-0.089355,0.002563,-0.992432,-0.977315,-0.304995,3.789408
-0.094238,0.005493,-0.994385,0.719920,0.853910,0.686534
-0.093506,-0.002319,-0.987305,0.069438,-1.471377,-1.616323
-0.098145,-0.002686,-0.996460,0.196544,0.674467,2.062266
-0.097290,-0.002441,-0.994873,-1.074513,-0.409670,1.785624
-0.098022,-0.000122,-0.999634,1.183482,-1.374178,-1.638753
-0.104492,0.004639,-0.989380,0.615245,-0.005923,-1.018178
-0.102905,0.002075,-0.994019,1.617137,0.240812,-1.092946
-0.104126,0.003662,-0.996826,-0.939931,-0.970431,0.895884
-0.107666,0.006836,-0.994141,-0.805348,-1.927462,0.686534
-0.108276,0.006958,-0.993530,-0.491323,-0.155459,0.634196
-0.105591,0.006348,-0.995117,0.929271,2.753019,1.045420
-0.103027,0.002930,-0.997070,-1.104421,0.397825,0.551951
-0.106079,0.007812,-0.990234,0.787211,0.427732,0.148204
-0.103271,0.008545,-0.993164,-0.394124,0.435209,0.544474
-0.097412,0.015381,-0.999390,-0.386647,-2.106905,-6.386525
-0.032227,0.002686,-0.987549,-6.525105,-1.613436,-14.244649
-0.049927,0.035034,-1.005859,-0.050191,2.977323,9.711039
-0.149658,0.017456,-0.991211,-9.059743,-11.116457,11.483042
-0.099976,0.035034,-0.985718,0.592814,-1.643343,2.473490
-0.122437,0.034546,-0.995117,1.078807,-1.650820,4.753917
-0.122070,0.012939,-0.991821,-0.139913,0.023984,3.266032
-0.085938,0.019775,-0.986206,-3.130635,1.474485,0.237925
-0.142456,0.022827,-0.988159,0.675059,-0.559206,5.815623
-0.104126,0.021851,-0.996460,-1.328725,1.235227,4.215586
-0.081055,0.049927,-0.993164,-0.334310,-2.862063,0.656626
-0.155884,0.024414,-0.986206,-0.857686,0.861387,5.531504
-0.095703,0.044800,-0.989014,-7.631673,1.736173,-1.922872
-0.089844,0.063599,-0.990234,1.153575,-0.028353,-5.758474
-0.122070,0.030029,-0.992432,-5.246572,1.407194,0.409892
-0.172607,0.041870,-0.995361,2.462016,-0.753603,-6.214559
-0.092896,0.048096,-0.988403,-2.465199,-0.551730,-3.276174
-0.136108,0.056519,-0.999878,-6.652211,0.450162,-7.238881
-0.134155,0.043945,-0.982178,-0.095052,1.713743,-3.679921
-0.184937,0.052368,-1.005615,17.901622,-4.177981,-6.050069
-0.138794,0.045532,-0.990601,3.620921,-1.987277,2.458537
-0.095459,0.037720,-0.994263,-0.969838,-1.291934,4.895976
-0.186157,0.036133,-0.994141,6.095744,-5.538760,9.389537
-0.194458,0.043457,-1.009277,10.155650,-4.529391,-5.750997
-0.128296,0.006226,-0.988525,1.572276,0.771665,-0.509755
-0.127441,0.020752,-0.987061,3.202220,2.693204,-0.315358
-0.138916,0.025391,-1.001465,6.372386,2.409086,-8.098714
-0.136230,-0.004883,-0.996582,0.854503,0.083799,-0.405080
-0.121338,-0.002075,-0.996216,-0.655812,0.681943,-4.592092
-0.137695,0.001953,-0.993530,1.759196,1.115598,2.854808
-0.142456,-0.000122,-0.992554,1.325541,0.330534,0.574382
-0.133423,0.004272,-0.987915,-0.356740,0.195951,1.486552
-0.133057,-0.001343,-0.990723,0.667583,-0.723696,-0.001333
-0.136963,0.000610,-0.987427,-0.551137,1.010923,2.368815
-0.139038,-0.000610,-0.997681,0.211497,-1.620913,3.101542
-0.142090,-0.003296,-0.986450,0.061961,1.474485,1.045420
-0.135864,0.000610,-0.986450,-0.910024,-0.215273,0.469706
-0.138184,0.001587,-0.995483,-1.627797,-0.813418,-0.696676
-0.136475,0.003540,-0.994141,0.211497,0.524930,0.148204
-0.152588,-0.004883,-0.990967,-0.910024,2.139921,3.086589
-0.138550,0.000977,-0.971313,-2.427815,0.345487,-0.210683
-0.095825,0.012329,-0.997070,-0.977315,4.128751,-11.784780
-0.152466,-0.054199,-0.989746,1.063853,-3.699465,4.469798
-0.142944,-0.030762,-0.974609,0.346080,-6.884585,1.479075
-0.165039,-0.036011,-0.983276,-0.267018,-5.583621,4.110911
-0.138672,-0.022339,-1.001953,0.189067,6.670866,-1.235006
-0.120483,0.052490,-0.988892,1.295634,2.110013,-0.330312
-0.107056,-0.006836,-0.992065,-0.558614,1.534299,4.320262
-0.135254,0.021851,-1.004761,-3.197927,5.145597,-4.906118
-0.112915,0.028809,-0.990356,5.624705,-1.628390,-1.070516
-0.127808,0.043091,-0.993408,2.888194,-0.118075,-1.863057
-0.122925,-0.003174,-0.996948,-0.252065,0.442686,0.828593
-0.135742,0.009033,-0.990723,0.914317,-0.970431,-4.965932
-0.122559,0.022827,-0.986816,1.497508,-0.798464,-0.816304
-0.082031,0.040527,-0.986206,0.989085,-1.546145,3.228648
-0.142090,0.027222,-0.992432,-0.588521,0.749235,-4.479940
-0.125610,-0.010620,-0.984985,-2.592305,3.410978,0.634196
-0.109009,0.052856,-0.989014,-0.835256,1.825895,-6.154744
-0.106689,0.017334,-0.988159,1.946116,-1.164828,-3.485524
-0.150146,-0.001099,-0.988647,-1.582936,1.459531,-4.023854
-0.120850,0.043335,-0.996948,2.013408,-2.787295,-0.935933
-0.127075,0.005859,-0.992554,4.675151,-2.794772,3.393138
-0.113159,0.031616,-0.999512,1.355449,2.311887,-7.276265
-0.135010,-0.005981,-0.986816,0.719920,-0.686312,-6.020162
-0.102295,0.002319,-0.994629,-0.035237,-0.275088,-2.274282
-0.118896,0.008301,-0.991699,-4.603566,4.465208,-5.691182
-0.084961,-0.004883,-0.988403,0.525523,0.502500,0.469706
-0.125977,0.034058,-0.985352,3.807841,-2.660189,-2.805135
-0.124390,0.017212,-0.993896,0.533000,-0.140505,-0.741536
-0.129272,0.007446,-1.002808,1.235820,0.502500,-1.354635
-0.141968,0.004028,-0.992554,1.138621,-0.499392,-1.302297
-0.126099,-0.024658,-0.999878,4.047099,-4.043398,1.673472
-0.127319,-0.035889,-0.960205,-6.360616,-3.512545,-1.392019
-0.141235,-0.007568,-1.015015,-4.162435,-5.202303,3.355754
-0.141479,0.031006,-0.984497,-11.871022,-3.475161,4.724009
-0.067261,-0.109375,-1.206055,43.120891,1.668882,-2.730367
-0.170776,0.322510,-1.093140,0.757304,-12.544528,-1.092946
-0.160156,0.040894,-1.002563,1.781627,-0.282565,-1.115377
-0.164795,0.009399,-0.987061,-0.700673,-0.432101,-0.412557
-0.158813,0.028687,-0.996704,-2.248372,0.061368,-1.332204
-0.151367,0.035889,-0.997803,-0.850209,-0.200320,-1.451833
-0.143677,0.056396,-0.989746,-0.977315,0.188474,-2.221944
-0.179199,0.008667,-0.989014,-2.943715,0.203428,0.193064
-0.172485,0.043457,-0.983276,-1.627797,-0.290041,1.090281
-0.146118,0.051880,-0.977661,-0.222157,3.410978,-3.769643
-0.144043,0.061401,-0.993652,0.069438,-0.050784,-1.556508
-0.174805,0.072754,-1.075073,9.594890,8.330717,-0.741536
-0.166626,0.071655,-0.984741,0.338603,2.453947,1.441691
-0.139038,0.084717,-0.983643,-1.216573,3.964262,2.428630
-0.147583,0.057007,-0.994751,-1.141805,0.240812,1.194957
-0.143433,0.033569,-0.991699,0.204021,0.188474,-2.274282
-0.142456,0.031982,-0.983887,0.637675,0.726804,3.236125
-0.142090,0.025391,-0.991699,-0.551137,0.838956,0.851023
-0.141968,0.028442,-0.988892,1.370402,-0.611544,-0.375173
-0.144775,0.038208,-0.989380,-1.807240,0.390348,0.499614
-0.143433,0.039551,-0.986816,-0.947408,-0.476962,-0.225637
-0.141357,0.043823,-0.987549,-3.093251,0.652036,1.523936
-0.140747,0.042847,-0.990112,0.076915,0.308103,-0.158345
-0.139282,0.043213,-0.990723,0.712443,0.009031,-0.532186
-0.143555,0.043091,-0.991577,0.144206,0.173521,-0.464895
-0.140869,0.041016,-0.994019,0.712443,1.003446,0.499614
-0.139648,0.036377,-0.989868,-0.080098,-0.656405,0.320170
-0.141357,0.038208,-0.991089,-0.551137,0.390348,0.342601
-0.139648,0.038330,-0.990479,-1.261434,0.345487,0.484660
-0.140625,0.041016,-0.986328,-0.244588,-0.402194,0.514567
-0.138306,0.042969,-0.986938,0.248881,0.113706,0.073436
-0.139038,0.044067,-0.992310,0.660106,-0.439578,1.606181
-0.139893,0.035156,-0.991943,-6.532582,-0.192843,2.009928
-0.143799,0.069580,-0.990723,-14.420613,-4.282656,4.746440
-0.149170,0.091064,-0.987793,-1.343678,-0.028353,2.301524
-0.150269,0.077026,-0.988647,9.340678,2.513761,0.611766
-0.151733,0.060547,-0.987183,11.090251,3.732481,3.834269
-0.167603,0.043579,-0.993896,5.437785,1.138029,-1.780812
-0.154663,0.070190,-0.992676,8.144389,1.242704,27.004893
-0.109009,0.009888,-0.994751,-0.162343,1.840848,-0.128438
-0.167358,0.030151,-0.985718,-2.607259,2.409086,-7.874410
-0.095093,-0.043945,-0.995972,-2.435292,6.506376,-5.795858
-0.157837,0.055542,-1.006714,14.103404,-5.135012,3.781932
-0.145508,0.053467,-1.029541,-5.784902,3.941831,2.660411
-0.135376,0.035645,-0.999268,2.596599,-13.030520,-3.851888
-0.153320,0.046875,-1.003784,-0.349263,-2.884493,-0.636861
-0.107666,0.059082,-0.980225,-1.351155,2.072629,-6.416433
-0.140625,0.001953,-0.978027,-4.618520,0.457639,2.099650
-0.096558,0.045044,-0.998535,4.503184,5.175504,-2.020070
-0.097900,0.009888,-1.052856,-8.715810,13.631773,-8.248250
-0.085938,0.041748,-0.994873,1.475078,0.592222,-7.051961
-0.057983,0.052002,-0.984985,-2.390431,-0.701266,0.110820
-0.108276,0.045654,-0.991333,-4.304494,-0.985384,-4.965932
-0.088257,0.083740,-0.984863,-3.452138,-0.933047,-1.122854
-0.124512,0.087158,-0.986694,2.200328,2.820310,-5.608937
-0.084351,0.065430,-0.994507,3.725596,3.171720,-2.012593
-0.073120,0.027344,-0.988037,0.286265,0.824003,1.202433
0.041748,0.009399,-1.195557,-0.296926,-1.605959,2.510875
-0.097778,0.044067,-1.001465,3.254558,2.431516,0.447276
-0.101562,0.041504,-0.995239,3.972331,-0.424624,-0.420034
-0.115845,0.033081,-0.984741,1.774150,-0.409670,1.307109
-0.050171,0.021118,-0.986328,-3.123158,12.308378,-10.588491
-0.094238,0.029175,-0.992310,-0.655812,1.190366,1.778147
-0.095581,0.050293,-0.996460,-1.261434,0.749235,5.800669
-0.091064,0.041260,-0.995117,-0.775441,-0.454531,-0.360219
-0.085693,0.036255,-0.998169,0.114299,-2.854586,-0.210683
-0.094849,0.041626,-0.989502,-0.483846,-2.076998,-0.367696
-0.098145,0.041748,-0.988647,-2.143697,0.188474,-0.016286
-0.096924,0.039429,-0.992920,-1.104421,0.151090,-0.263021
-0.099121,0.044922,-0.990234,-0.738057,-0.903140,-0.352742
-0.100220,0.042969,-0.992554,-1.388539,1.347379,1.052897
-0.098755,0.049805,-0.992798,0.682536,-0.693789,-0.771444
-0.096313,0.045776,-0.992310,-0.962361,0.577268,0.514567
-0.101318,0.048462,-0.994995,0.002147,-0.050784,-0.449941
-0.095337,0.048950,-0.997803,0.263835,1.646451,-0.038717
-0.095703,0.050171,-0.992920,0.233928,0.771665,0.043528
-0.100220,0.051758,-0.995972,-1.381063,-0.050784,-0.808828
-0.098633,0.050659,-0.989502,-0.184773,-0.282565,-0.091054
-0.094604,0.051025,-0.994629,1.288157,-0.155459,-0.143392
-0.098389,0.051514,-0.992798,1.108714,1.399717,-0.689199
-0.100586,0.055054,-0.992188,-1.702565,0.816526,0.387461
-0.097290,0.053589,-0.996704,2.050792,-0.663882,-0.479848
-0.093384,0.053833,-0.993164,-0.020284,1.145505,0.208018
-0.097412,0.052124,-0.993652,0.839549,0.786619,-0.801351
-0.093872,0.051758,-0.992432,-0.214681,-0.133029,0.753825
-0.094116,0.053589,-0.995728,0.779735,0.308103,-0.584523
