-0.104248	0.018677	-0.991577	-0.535813	-0.577048	-0.162195
-0.105957	0.016113	-0.990356	-0.543289	-0.711630	-0.214533
-0.103638	0.017334	-0.990845	-0.745163	-0.337790	0.069586
-0.106201	0.017700	-0.991577	-0.393753	-0.524710	-0.236963
-0.107544	0.016357	-0.991455	-0.797501	-0.150870	0.106970
-0.105713	0.016479	-0.991211	-0.199356	-0.345267	0.084540
-0.104858	0.017090	-0.992065	-0.461045	-0.778922	0.002295
-0.108276	0.015869	-0.991333	-0.333939	-0.487326	-0.311731
-0.103882	0.019165	-0.998291	-0.333939	-0.277976	0.024725
-0.104614	0.016846	-0.994263	-0.431137	-0.547141	0.196692
-0.104614	0.017822	-0.991699	-0.580673	-0.606955	0.092017
-0.105835	0.015869	-0.995117	-0.326462	-0.846213	-0.042566
-0.105713	0.017456	-0.992554	-0.266648	-0.292929	-0.259393
-0.104126	0.015015	-0.992432	-0.917130	-0.950888	-0.035089
-0.105957	0.017334	-0.991821	-0.700302	-0.068625	0.069586
-0.105957	0.015015	-0.993164	-0.057297	-0.263022	0.361182
-0.104980	0.017334	-0.995361	-0.790024	-0.883597	-0.012659
-0.103394	0.016602	-0.993042	-0.790024	-0.509757	0.316321
-0.104370	0.015381	-0.995239	-0.707779	-0.621909	0.114447
-0.104248	0.016602	-0.990479	-0.087204	-0.554617	-0.132288
-0.105713	0.017212	-0.991821	-0.423661	-0.479849	0.256506
-0.104248	0.016113	-0.992798	-0.633011	-0.689200	0.219122
-0.106079	0.014893	-0.991699	-0.453568	-0.367697	0.099493
-0.105469	0.016113	-0.992432	-0.356369	-0.494803	-0.102380
-0.105103	0.015625	-0.996704	-0.498429	-0.838736	0.062109
-0.103638	0.016479	-0.991577	-0.318985	-0.562094	0.017248
-0.104004	0.016846	-0.992554	-0.505905	-0.248068	0.413519
-0.103149	0.015991	-0.992554	-0.558243	-0.726584	-0.042566
-0.103516	0.016602	-0.992065	-0.475998	-0.405081	-0.274347
-0.106689	0.017578	-0.993652	-0.535813	-0.517233	0.002295
-0.104248	0.017578	-0.992432	-0.475998	-0.360220	-0.162195
-0.105591	0.014526	-0.994995	-0.842362	-0.749014	0.129401
-0.103516	0.012451	-0.989990	-0.543289	-0.547141	0.166785
-0.101440	0.014526	-0.991699	-0.610581	-0.382651	-0.087427
-0.103516	0.016113	-0.988892	-0.393753	-0.173300	0.114447
-0.102417	0.015625	-0.991089	-0.102158	-0.390128	-0.319208
-0.107910	0.014404	-0.989746	-0.513382	-0.666770	-0.154718
-0.059326	-0.089111	-0.989014	7.965317	3.512765	-11.773676
-0.134644	0.174927	-0.930420	7.651291	6.241800	-27.063745
-0.110962	-0.098022	-0.998047	2.791366	0.484659	6.275336
-0.109863	0.043579	-0.997925	17.094497	-0.958365	5.064093
-0.111938	0.030396	-1.002319	-2.390061	1.090280	-1.081842
-0.125732	0.037598	-0.997559	-7.885514	-1.279868	-5.410913
-0.106567	0.077393	-0.950562	13.550491	-4.195822	8.211829
-0.026123	0.027344	-0.994629	-3.309708	-2.707938	0.331274
-0.167847	0.093384	-1.012329	4.010086	-32.129172	-21.029962
-0.179810	0.044189	-1.009277	-13.037033	-77.782553	-45.000604
-0.232544	0.027344	-0.896973	-15.952988	-61.430777	4.159399
-0.244873	0.039429	-0.925049	-0.393753	10.069925	-38.772424
-0.256226	0.013428	-0.961548	130.659714	39.483682	-23.325342
-0.477173	-0.133911	-0.878418	-31.474838	11.931650	-21.949609
-0.361572	0.026733	-0.940552	-104.134445	-21.467246	-10.756830
-0.432495	0.043457	-0.926880	23.502121	-3.747214	-4.580988
-0.410889	0.116455	-1.018555	83.413772	-9.272574	-1.665033
-0.391235	-0.208984	-0.967651	11.142959	-35.448874	13.587653
-0.502319	-0.256714	-1.078125	-1.545182	-20.846671	-49.120325
-0.471069	-0.068359	-1.073120	-48.080826	26.735727	-1.029504
-0.337036	-0.122192	-0.916138	5.243759	18.451425	-21.829981
-0.394287	-0.187988	-0.929565	-12.139817	15.169107	-25.628198
-0.413086	-0.114380	-1.041260	-6.577072	-3.560294	-9.037164
-0.345703	-0.126465	-0.832642	-11.960373	-8.562277	-37.890161
-0.348633	-0.289429	-0.915649	-30.061722	15.655099	-0.588373
-0.376709	0.067993	-1.103027	-15.504380	-1.945303	-26.727289
-0.322876	-0.114136	-0.958740	-21.022263	17.098123	-28.962854
-0.327637	-0.012085	-0.926514	-24.282151	15.236398	1.624762
-0.301514	0.165283	-1.136108	-21.411057	20.103799	-26.764673
-0.267700	0.033081	-0.987671	-1.739578	11.737253	-25.994562
-0.263672	0.031982	-1.018188	-28.857956	15.483133	1.946265
-0.251099	0.209351	-1.068848	-3.070450	13.479349	-19.452356
-0.208984	0.069946	-1.011108	-13.493119	26.548807	-4.394067
-0.179321	0.149170	-0.977783	-7.668686	42.616464	1.123816
-0.107788	0.015137	-0.899658	-6.457443	26.391794	-1.485590
-0.068115	0.128906	-1.020142	-5.074234	10.406381	-17.844843
-0.059082	0.175781	-0.921021	-16.296921	14.608346	0.974280
-0.028931	0.018799	-0.734375	-15.878220	-0.771445	-36.918176
-0.085938	0.397705	-1.066162	-16.162338	-0.891074	15.995184
-0.021484	0.075928	-0.773438	2.537155	-1.392020	-19.115900
-0.063110	0.184082	-0.879517	-6.494828	10.473672	1.923834
