-0.111084	-0.992310	-0.005615	0.234742	0.127921	-0.068254
-0.111206	-0.992676	-0.003540	-0.041900	0.344748	0.141097
-0.111694	-0.991821	-0.004639	0.062775	0.277457	-0.120591
-0.110840	-0.990845	-0.003662	0.421662	0.269980	0.103713
-0.113037	-0.994263	-0.003662	0.047822	0.202689	-0.090684
-0.114746	-0.990845	-0.003296	0.055299	0.120444	0.021468
-0.111816	-0.993042	-0.002197	-0.206390	-0.186105	-0.232743
-0.114746	-0.992554	-0.004639	0.159974	0.075583	-0.128068
-0.112305	-0.994507	-0.002441	-0.116668	0.053153	-0.015916
-0.109985	-0.990356	-0.002563	-0.176482	0.382132	0.275679
-0.111938	-0.989746	-0.004761	-0.483032	-0.081430	0.088759
-0.112427	-0.991699	-0.003540	0.451569	0.165305	0.036422
-0.113037	-0.993408	-0.002441	-0.348449	-0.133768	-0.068254
-0.113281	-0.991821	-0.006470	-0.311065	0.008292	0.081283
-0.113281	-0.992065	0.000488	0.436616	0.060629	0.073806
-0.110474	-0.989258	0.000854	0.279603	0.314841	-0.030870
-0.113525	-0.992188	-0.003174	-0.385833	0.187735	-0.008439
-0.114502	-0.990845	-0.001099	-0.183959	-0.186105	-0.060777
-0.114014	-0.993652	-0.006836	-0.161529	0.187735	0.096236
-0.111328	-0.993408	-0.004639	-0.183959	0.180258	0.230819
-0.113159	-0.991699	-0.000488	0.062775	0.240073	0.088759
-0.112915	-0.993042	-0.001465	0.137543	0.038199	-0.060777
-0.115845	-0.991943	-0.005127	0.249696	-0.081430	0.148574
-0.111450	-0.991211	-0.002808	-0.393310	0.127921	-0.030870
-0.113403	-0.990112	-0.005493	-0.011993	-0.081430	-0.098161
-0.113525	-0.992554	-0.006592	0.002961	0.165305	-0.075730
-0.114136	-0.992065	-0.008179	-0.154052	-0.253397	-0.000962
-0.111572	-0.991577	-0.003052	0.182404	0.068106	-0.195359
-0.112183	-0.992188	-0.003174	0.055299	-0.298257	0.185958
-0.111694	-0.993530	-0.002075	-0.512939	-0.216012	-0.008439
-0.112549	-0.989502	-0.006470	-0.026946	0.023245	-0.202836
-0.112915	-0.994507	-0.001587	0.623536	-0.776773	0.133620
-0.111328	-0.991699	-0.003174	0.324464	-0.103860	-0.060777
-0.113159	-0.991211	-0.000366	-0.258727	-0.103860	-0.150498
-0.111206	-0.994507	0.000244	0.264649	0.127921	0.529891
-0.111206	-0.992432	0.000732	-0.071807	0.112967	0.305587
-0.108887	-0.990601	-0.000732	-0.041900	-0.687051	0.148574
-0.110474	-0.991821	-0.000244	0.287080	-1.487070	0.253249
-0.112793	-0.994507	-0.005615	-0.640044	-0.088907	-0.135545
-0.114624	-0.992310	-0.010986	0.444093	-0.597330	0.171004
-0.112183	-0.989868	0.000122	0.100159	-0.485178	0.268203
-0.109253	-0.991699	-0.002075	0.107636	-0.081430	0.073806
